nose_x,nose_y,nose_z,nose_v,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_v,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_v,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_v,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_v,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_v,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_v,left_hip_x,left_hip_y,left_hip_z,left_hip_v,right_hip_x,right_hip_y,right_hip_z,right_hip_v,left_knee_x,left_knee_y,left_knee_z,left_knee_v,right_knee_x,right_knee_y,right_knee_z,right_knee_v,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_v,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_v,left_heel_x,left_heel_y,left_heel_z,left_heel_v,right_heel_x,right_heel_y,right_heel_z,right_heel_v,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_v,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_v,step
0.48953840136528015,0.1657329499721527,-0.8678616285324097,0.9999908208847046,0.6044450998306274,0.23438303172588348,-0.3561387360095978,0.9999793767929077,0.36857903003692627,0.2309492826461792,-0.39389893412590027,0.9999740123748779,0.6441518664360046,0.3222161829471588,-0.182965487241745,0.9940904974937439,0.32777631282806396,0.31619584560394287,-0.28710368275642395,0.9887337684631348,0.639338493347168,0.40120482444763184,-0.36917445063591003,0.9917773008346558,0.3160283863544464,0.397502064704895,-0.4605032801628113,0.9700257182121277,0.5493201017379761,0.3938891291618347,0.013306275010108948,0.9995790123939514,0.40780889987945557,0.3946223556995392,-0.01343845296651125,0.9997051358222961,0.524795413017273,0.5178806781768799,0.1120084747672081,0.9686884880065918,0.40527498722076416,0.5203987956047058,0.05594657361507416,0.9779515266418457,0.48744240403175354,0.6168465614318848,0.5254817605018616,0.94842129945755,0.43101200461387634,0.6199352741241455,0.4607044756412506,0.9558130502700806,0.47522491216659546,0.6260246634483337,0.5506006479263306,0.8075154423713684,0.4317799508571625,0.6304177641868591,0.48535504937171936,0.7169848680496216,0.5018382668495178,0.6510688662528992,0.2772420346736908,0.9356887936592102,0.4267048239707947,0.6572254300117493,0.1934700459241867,0.9357181191444397,0
0.4117487370967865,0.14596448838710785,-0.7754505276679993,0.9999912977218628,0.5194272994995117,0.21232075989246368,-0.31577977538108826,0.9999806880950928,0.2788392901420593,0.20797809958457947,-0.37089046835899353,0.9999823570251465,0.5601868033409119,0.30511295795440674,-0.13142812252044678,0.9942260384559631,0.23489291965961456,0.29278409481048584,-0.25702059268951416,0.995987594127655,0.5541226267814636,0.3861541450023651,-0.2712603211402893,0.9947922825813293,0.22506333887577057,0.37452608346939087,-0.36995625495910645,0.989547848701477,0.46636107563972473,0.37866905331611633,0.018463781103491783,0.9996525049209595,0.3219168186187744,0.37799978256225586,-0.01879079081118107,0.9998043179512024,0.4339281916618347,0.4995221793651581,0.14614440500736237,0.9433655142784119,0.32251909375190735,0.5018137693405151,0.07090199738740921,0.9621807932853699,0.3967187702655792,0.6000876426696777,0.5043660402297974,0.9235944747924805,0.33881860971450806,0.6064637899398804,0.4435134828090668,0.932563066482544,0.38705769181251526,0.6088674664497375,0.5296484231948853,0.7587983012199402,0.33883529901504517,0.6158818006515503,0.4683992266654968,0.6448526382446289,0.4465845823287964,0.6380994319915771,0.29982897639274597,0.9116768836975098,0.33067411184310913,0.6487319469451904,0.21315664052963257,0.9026314616203308,0
0.4711366593837738,0.19314336776733398,-0.7336996793746948,0.999995231628418,0.5974167585372925,0.25967931747436523,-0.3270093500614166,0.999991774559021,0.36513015627861023,0.25534266233444214,-0.3238617777824402,0.9999843835830688,0.6356896162033081,0.3462839424610138,-0.1830768585205078,0.996454119682312,0.32896697521209717,0.33949118852615356,-0.22166572511196136,0.9926389455795288,0.6288584470748901,0.42301303148269653,-0.3428516387939453,0.9957138299942017,0.3135673403739929,0.4183681011199951,-0.3582042455673218,0.9858944416046143,0.5359258651733398,0.414874792098999,-0.0025663082487881184,0.9997854828834534,0.402240127325058,0.41688424348831177,0.002204589080065489,0.9997989535331726,0.5183486938476562,0.5331398248672485,0.0533037893474102,0.9578368663787842,0.4099482297897339,0.5349655747413635,0.05937185883522034,0.9618300795555115,0.48211729526519775,0.6272233724594116,0.4435873329639435,0.9380090236663818,0.4311337471008301,0.6305747628211975,0.4424671232700348,0.935783326625824,0.47651660442352295,0.6341820359230042,0.4700472950935364,0.7439852952957153,0.434751033782959,0.6386253237724304,0.4695982038974762,0.7014961838722229,0.4814720153808594,0.6614593267440796,0.23331882059574127,0.9176012873649597,0.42564111948013306,0.6643128395080566,0.233805850148201,0.9166545271873474,0
0.5244553685188293,0.19622191786766052,-0.7932705283164978,0.9999939203262329,0.6589458584785461,0.2656298279762268,-0.3528333008289337,0.99998939037323,0.4151797890663147,0.26095885038375854,-0.3605360984802246,0.9999827146530151,0.6885870695114136,0.35397815704345703,-0.20637895166873932,0.9960578680038452,0.37636274099349976,0.34651094675064087,-0.2611183822154999,0.9892536997795105,0.6856890320777893,0.4306035339832306,-0.38741111755371094,0.9942740797996521,0.36761873960494995,0.4255610406398773,-0.4248826801776886,0.9798344969749451,0.5929898023605347,0.4220922291278839,-0.0013039761688560247,0.9997087121009827,0.45521777868270874,0.4220888912677765,0.0011114950757473707,0.9997518658638,0.5725685358047485,0.5371280908584595,0.059451159089803696,0.9582538604736328,0.46168360114097595,0.5386574268341064,0.058295316994190216,0.9663551449775696,0.5420559048652649,0.6328487396240234,0.4739726483821869,0.93180912733078,0.484554648399353,0.6359426975250244,0.45178163051605225,0.9369191527366638,0.5347552299499512,0.6388190388679504,0.5004372000694275,0.7493733167648315,0.48904168605804443,0.6433714628219604,0.478366881608963,0.7128444314002991,0.5419585108757019,0.6676048636436462,0.25337621569633484,0.9136235117912292,0.4829813838005066,0.6727908849716187,0.22786036133766174,0.919734001159668,0
0.5078691840171814,0.1977563053369522,-0.5609416961669922,0.9999958276748657,0.6413730382919312,0.2667998671531677,-0.2432442307472229,0.9999909400939941,0.40342748165130615,0.26313328742980957,-0.20265589654445648,0.9999797344207764,0.6755428314208984,0.35546645522117615,-0.1396685391664505,0.9963653087615967,0.3641662001609802,0.3464542627334595,-0.11653000861406326,0.9870844483375549,0.6695982813835144,0.43579229712486267,-0.2808231711387634,0.995376467704773,0.34922486543655396,0.42023855447769165,-0.2326357662677765,0.9801007509231567,0.5745446085929871,0.4259719252586365,-0.014188691973686218,0.9997968077659607,0.4381038546562195,0.4251074492931366,0.013800201006233692,0.9998087286949158,0.5591045022010803,0.5471073389053345,-0.005654065869748592,0.9599743485450745,0.44650745391845703,0.545255720615387,0.047173790633678436,0.9612024426460266,0.5334798693656921,0.6392751336097717,0.37463077902793884,0.9241307377815247,0.47614818811416626,0.6420252323150635,0.3822898268699646,0.935135543346405,0.5272594094276428,0.6454674005508423,0.4002544581890106,0.6673656702041626,0.4833398759365082,0.6495921611785889,0.40560710430145264,0.707348108291626,0.5227200984954834,0.6773572564125061,0.18838806450366974,0.8918797373771667,0.4705337882041931,0.6795010566711426,0.19757460057735443,0.9140977263450623,0
0.5955727696418762,0.20273388922214508,-0.5888097286224365,0.999985933303833,0.7406277656555176,0.2714170515537262,-0.2858443558216095,0.9999892711639404,0.501846432685852,0.2712128758430481,-0.16163748502731323,0.999944806098938,0.7660495042800903,0.36139559745788574,-0.22252070903778076,0.9962105751037598,0.4553353190422058,0.3512793779373169,-0.0628344938158989,0.9717785120010376,0.7523687481880188,0.4369049370288849,-0.4392872750759125,0.9951403141021729,0.4400786757469177,0.42387548089027405,-0.24334363639354706,0.9689452648162842,0.6574239730834961,0.43399253487586975,-0.03612488880753517,0.9997900128364563,0.5235720276832581,0.430427610874176,0.035845182836055756,0.9997337460517883,0.6358667612075806,0.5526491403579712,-0.012759082950651646,0.972050130367279,0.5278949737548828,0.5500159859657288,0.11271379888057709,0.9677639603614807,0.6068668365478516,0.6422480940818787,0.4990398585796356,0.9383933544158936,0.5512205958366394,0.641889750957489,0.564041256904602,0.9406725168228149,0.603371262550354,0.6491337418556213,0.5358736515045166,0.6930927038192749,0.5597721934318542,0.6498253345489502,0.5982921123504639,0.7487136721611023,0.5851331353187561,0.6803154349327087,0.28645074367523193,0.9130704998970032,0.5305666923522949,0.6775134801864624,0.36568769812583923,0.9303655028343201,0
0.5422142744064331,0.1654452085494995,-0.6698884963989258,0.9999908208847046,0.6918647289276123,0.23684222996234894,-0.3642703592777252,0.9999895095825195,0.446027934551239,0.2352752834558487,-0.2045595645904541,0.9999508857727051,0.724968671798706,0.3319343626499176,-0.271100789308548,0.9975383281707764,0.40987199544906616,0.32260313630104065,-0.0889662653207779,0.9664209485054016,0.7048763632774353,0.41723817586898804,-0.4262421727180481,0.9954138994216919,0.3847475051879883,0.4021875262260437,-0.2549772262573242,0.9728108048439026,0.6109051704406738,0.40733325481414795,-0.06629052758216858,0.9997792840003967,0.47260719537734985,0.4047849178314209,0.06586904078722,0.9996809959411621,0.5917328596115112,0.5315998792648315,-0.033673737198114395,0.9716397523880005,0.4772964119911194,0.5288345813751221,0.16458025574684143,0.9519810080528259,0.5621130466461182,0.6235294342041016,0.4603003263473511,0.9452099800109863,0.5061858296394348,0.619765043258667,0.5998994708061218,0.9355483055114746,0.5662679672241211,0.6316441893577576,0.49496838450431824,0.6976028680801392,0.5231914520263672,0.629484236240387,0.6332842707633972,0.7858330011367798,0.5317790508270264,0.661446750164032,0.25815585255622864,0.9165192246437073,0.4766770005226135,0.6571584939956665,0.4282553195953369,0.9299732446670532,0
0.5301328897476196,0.18423762917518616,-0.644887387752533,0.9999963045120239,0.6757184863090515,0.25616949796676636,-0.3112701177597046,0.9999936819076538,0.4252336025238037,0.2549166977405548,-0.23852205276489258,0.9999841451644897,0.7057307362556458,0.34935829043388367,-0.19746576249599457,0.9969852566719055,0.3871258795261383,0.34228724241256714,-0.12175023555755615,0.9872654676437378,0.6977394819259644,0.4302024841308594,-0.3684585988521576,0.9959431290626526,0.36523866653442383,0.42121827602386475,-0.2667354941368103,0.9848633408546448,0.5974037647247314,0.4255543351173401,-0.027079259976744652,0.9998540878295898,0.4567493796348572,0.42411574721336365,0.026767997071146965,0.9998407363891602,0.5780220627784729,0.5474863648414612,0.03645099326968193,0.9658122658729553,0.461037814617157,0.5442308783531189,0.122148297727108,0.9650840163230896,0.5422535538673401,0.6403073072433472,0.47511571645736694,0.9336293935775757,0.48232316970825195,0.6403699517250061,0.5187388062477112,0.9303176403045654,0.541182816028595,0.6476808190345764,0.5058053731918335,0.7221230864524841,0.4928664267063141,0.6492321491241455,0.5490928888320923,0.7518454194068909,0.5221975445747375,0.6749786138534546,0.28350263833999634,0.8986170291900635,0.4660291373729706,0.6745244264602661,0.3411046266555786,0.910232663154602,0
0.509231448173523,0.12634292244911194,-0.6928659677505493,0.9999867677688599,0.6810121536254883,0.20332369208335876,-0.3842431306838989,0.9999910593032837,0.4137527048587799,0.20408594608306885,-0.1811964511871338,0.9999465942382812,0.7084253430366516,0.30447572469711304,-0.30115044116973877,0.9973646998405457,0.3702121376991272,0.29529881477355957,-0.009986179880797863,0.9558914303779602,0.695670485496521,0.39760449528694153,-0.47056809067726135,0.9947492480278015,0.35270288586616516,0.37289535999298096,-0.18175004422664642,0.9611853957176208,0.5893564224243164,0.38365861773490906,-0.051289547234773636,0.9997926354408264,0.4430789351463318,0.3795163333415985,0.05115238577127457,0.9996962547302246,0.5729607343673706,0.5126692056655884,-0.049555037170648575,0.967246413230896,0.4575451910495758,0.507218062877655,0.1123201996088028,0.9630383253097534,0.5494876503944397,0.60638028383255,0.46437713503837585,0.9411988854408264,0.4935981333255768,0.6057856678962708,0.5612084269523621,0.9390196204185486,0.548652172088623,0.6143913865089417,0.4990580976009369,0.7147260308265686,0.5087718367576599,0.6152966022491455,0.5938997864723206,0.7820951342582703,0.5248534083366394,0.6428521871566772,0.24112585186958313,0.9074331521987915,0.4604613780975342,0.6449059247970581,0.35724398493766785,0.9252176284790039,0
0.6190899610519409,0.1889335811138153,-0.7521389722824097,0.9999805688858032,0.7753505110740662,0.26294994354248047,-0.3928016424179077,0.9999918937683105,0.5236241221427917,0.2635496258735657,-0.18258331716060638,0.999915599822998,0.803476870059967,0.36145928502082825,-0.3106498420238495,0.9980224370956421,0.4862169325351715,0.35139551758766174,-0.020331960171461105,0.9366707801818848,0.7887004613876343,0.44997408986091614,-0.5179122090339661,0.9954859614372253,0.4642414152622223,0.4291839301586151,-0.24075619876384735,0.9544045329093933,0.6904280185699463,0.43555396795272827,-0.06205707788467407,0.999774158000946,0.5489697456359863,0.4329538345336914,0.06189423426985741,0.9995809197425842,0.6715565323829651,0.5627374649047852,-0.07147679477930069,0.9798985719680786,0.5593088269233704,0.5572863817214966,0.11703796684741974,0.9666122198104858,0.6473969221115112,0.6571441888809204,0.46077024936676025,0.9577329754829407,0.58978670835495,0.6567516326904297,0.5871136784553528,0.9506057500839233,0.6455581188201904,0.6644744873046875,0.4942764639854431,0.6665234565734863,0.6010857224464417,0.6656628847122192,0.6192374229431152,0.7883995771408081,0.6135339140892029,0.696319580078125,0.18933774530887604,0.9346722960472107,0.5585169792175293,0.6953802108764648,0.34998953342437744,0.9466528296470642,0
0.4437972605228424,0.13320904970169067,-0.49865254759788513,0.9999982118606567,0.6128051280975342,0.20961430668830872,-0.27281078696250916,0.9999901056289673,0.34784913063049316,0.2114025205373764,-0.1460275948047638,0.9999788999557495,0.6603706479072571,0.3127298653125763,-0.18941807746887207,0.9968451261520386,0.3226417303085327,0.3065107464790344,-0.05142633989453316,0.9808128476142883,0.6413111686706543,0.40752431750297546,-0.2716013491153717,0.9939985275268555,0.3041360080242157,0.39061230421066284,-0.1581100970506668,0.9761863946914673,0.537784993648529,0.3985011875629425,-0.048790864646434784,0.9998303651809692,0.39107102155685425,0.3965800702571869,0.048260826617479324,0.9998005032539368,0.522934079170227,0.5252507925033569,0.03744920343160629,0.9673094153404236,0.4045608937740326,0.5221728086471558,0.16912314295768738,0.9584524631500244,0.5002690553665161,0.6228464841842651,0.33741495013237,0.9486347436904907,0.4469345510005951,0.6213280558586121,0.45549869537353516,0.9322845935821533,0.5035412311553955,0.6312292814254761,0.35619252920150757,0.7531236410140991,0.46007370948791504,0.6292605400085449,0.47712403535842896,0.7705788016319275,0.48267829418182373,0.666391134262085,0.1727951020002365,0.9143094420433044,0.4201691746711731,0.6620732545852661,0.3256228268146515,0.9126797914505005,0
0.5019130706787109,0.14729994535446167,-0.6681693196296692,0.9999836683273315,0.6806402206420898,0.22722749412059784,-0.44573748111724854,0.9999881982803345,0.42673981189727783,0.22761769592761993,-0.1362828016281128,0.9999182224273682,0.7065747380256653,0.3345729112625122,-0.39345279335975647,0.9978892207145691,0.3783741593360901,0.3218398690223694,0.025606203824281693,0.9202567934989929,0.6834831237792969,0.4294450879096985,-0.5221570134162903,0.994330883026123,0.3551764488220215,0.4013589024543762,-0.17368566989898682,0.9483981132507324,0.5821767449378967,0.4108888804912567,-0.09153692424297333,0.9997500777244568,0.4359348714351654,0.4070448577404022,0.09124121814966202,0.9995539784431458,0.5605220794677734,0.546001136302948,-0.0671904981136322,0.9647946953773499,0.44127532839775085,0.5367400050163269,0.17663559317588806,0.9509930610656738,0.542540431022644,0.6452490091323853,0.42519810795783997,0.9491606950759888,0.481106162071228,0.6447404026985168,0.6128767728805542,0.9410379528999329,0.5446443557739258,0.6559044718742371,0.4563828110694885,0.6877797842025757,0.4988875091075897,0.6566118001937866,0.6443360447883606,0.8023038506507874,0.5027625560760498,0.6841389536857605,0.18243488669395447,0.9253849387168884,0.43960827589035034,0.6842836737632751,0.41575533151626587,0.9400797486305237,0
0.5630601048469543,0.14713796973228455,-0.6849103569984436,0.999981164932251,0.7348502278327942,0.22247722744941711,-0.44532540440559387,0.9999856948852539,0.47061973810195923,0.22950859367847443,-0.16576769948005676,0.9999430179595947,0.7693127989768982,0.3324998617172241,-0.3708394467830658,0.9983491897583008,0.4396640658378601,0.32396411895751953,0.019362924620509148,0.926276683807373,0.7447012662887573,0.43005502223968506,-0.4973355233669281,0.9947316646575928,0.4147847890853882,0.40769830346107483,-0.15877972543239594,0.953602135181427,0.6389580368995667,0.4106927216053009,-0.10045423358678818,0.9997636675834656,0.493671715259552,0.40700796246528625,0.10038577020168304,0.9997023940086365,0.620089590549469,0.5454971194267273,-0.09262850880622864,0.9879593849182129,0.5039059519767761,0.5357576012611389,0.20013411343097687,0.943304717540741,0.5915505886077881,0.6452755331993103,0.3847683072090149,0.9524238109588623,0.5410186648368835,0.6410415768623352,0.650702714920044,0.9472513794898987,0.5972176194190979,0.6559332609176636,0.415609210729599,0.7506849765777588,0.5601109862327576,0.6518816351890564,0.6825005412101746,0.8735612630844116,0.5473650693893433,0.6854009628295898,0.15035568177700043,0.9201450347900391,0.4940459132194519,0.6811096668243408,0.4628843665122986,0.944452702999115,0
0.4526059627532959,0.12022200226783752,-0.6593515872955322,0.9999936819076538,0.6207135915756226,0.20292241871356964,-0.45985147356987,0.9999960660934448,0.36182811856269836,0.19905374944210052,-0.12857751548290253,0.9999407529830933,0.6527214050292969,0.314745157957077,-0.41626545786857605,0.9988425970077515,0.3162267506122589,0.29807746410369873,0.02506953291594982,0.8986269235610962,0.61570805311203,0.4103798568248749,-0.5285191535949707,0.9968981742858887,0.2866578698158264,0.37897545099258423,-0.15874479711055756,0.9382188320159912,0.5068830251693726,0.3962599039077759,-0.12251510471105576,0.999858021736145,0.36459383368492126,0.39117828011512756,0.12210657447576523,0.9995951056480408,0.4848687946796417,0.5310874581336975,-0.08119361102581024,0.9665576815605164,0.37070995569229126,0.51719069480896,0.2436443269252777,0.8800241947174072,0.47320735454559326,0.6284867525100708,0.3478902280330658,0.9413354396820068,0.4074556529521942,0.6239475011825562,0.6632943749427795,0.8756309151649475,0.48704206943511963,0.6380437016487122,0.3772937059402466,0.7419856190681458,0.4286437928676605,0.6333174109458923,0.6953700184822083,0.7592325806617737,0.40606462955474854,0.6695208549499512,0.14130258560180664,0.9143469929695129,0.3552943170070648,0.6620837450027466,0.5275496244430542,0.8976269364356995,0
0.5842596292495728,0.20159879326820374,-0.6430805325508118,0.9999701976776123,0.7592211961746216,0.27725788950920105,-0.4257656931877136,0.9999911785125732,0.5132426023483276,0.28381484746932983,-0.04167836159467697,0.9997945427894592,0.7995241284370422,0.38770121335983276,-0.39354655146598816,0.9985893368721008,0.4752371609210968,0.3791237473487854,0.13510745763778687,0.7247841954231262,0.7648268938064575,0.48502013087272644,-0.5215103626251221,0.994873583316803,0.4423302412033081,0.46302589774131775,-0.089019276201725,0.8237001299858093,0.6642371416091919,0.467548131942749,-0.12231296300888062,0.9996607303619385,0.5159046053886414,0.4654359817504883,0.12212642282247543,0.9992896318435669,0.6413885354995728,0.6094788312911987,-0.1141369417309761,0.978125274181366,0.5260661840438843,0.5978541970252991,0.17128728330135345,0.9390372037887573,0.6236411929130554,0.7160841226577759,0.3286898732185364,0.9640972018241882,0.5580448508262634,0.7110620141029358,0.5757023096084595,0.9380846619606018,0.6353803277015686,0.7293225526809692,0.3533545732498169,0.7071831822395325,0.5846015214920044,0.7243280410766602,0.6003300547599792,0.8087851405143738,0.5566649436950684,0.7555960416793823,0.05687478557229042,0.9376946687698364,0.4983903169631958,0.7515885829925537,0.3615528643131256,0.9379746317863464,0
0.5149692893028259,0.19691619277000427,-0.6299833059310913,0.9999674558639526,0.6848653554916382,0.27073901891708374,-0.38494473695755005,0.9999874830245972,0.43723368644714355,0.27386415004730225,-0.07747715711593628,0.9998699426651001,0.7181674242019653,0.3755103349685669,-0.3393758237361908,0.9976964592933655,0.39366430044174194,0.36289897561073303,0.08608923852443695,0.9062099456787109,0.6852928996086121,0.46570807695388794,-0.4874514639377594,0.9934878349304199,0.36754629015922546,0.44107356667518616,-0.11905810236930847,0.9392465353012085,0.58711177110672,0.4489375352859497,-0.10338616371154785,0.9996539354324341,0.44310373067855835,0.4464459717273712,0.10318760573863983,0.9994269609451294,0.5722785592079163,0.5826478004455566,-0.08832654356956482,0.9657480120658875,0.4552720785140991,0.5761954188346863,0.1706496924161911,0.9380307197570801,0.558283269405365,0.6821585893630981,0.40943512320518494,0.9440101385116577,0.49446290731430054,0.6839640140533447,0.6019191145896912,0.9257312417030334,0.5665382742881775,0.6939594745635986,0.44114479422569275,0.5843574404716492,0.514864444732666,0.6945188641548157,0.6328722238540649,0.7876433730125427,0.5036558508872986,0.7215083837509155,0.154977485537529,0.9120593070983887,0.4425105154514313,0.7236008048057556,0.3966027796268463,0.9285444617271423,0
0.3854948580265045,0.20160365104675293,-0.6256939768791199,0.9999449253082275,0.561921238899231,0.2779492139816284,-0.44839027523994446,0.9999856948852539,0.3226063847541809,0.28389689326286316,-0.06767569482326508,0.9997455477714539,0.5981858372688293,0.38165315985679626,-0.4121195077896118,0.9980748891830444,0.2870144546031952,0.3758440315723419,0.11156543344259262,0.69291090965271,0.5670401453971863,0.47442010045051575,-0.5134562253952026,0.9918158650398254,0.26702338457107544,0.4521861970424652,-0.0823822095990181,0.7570105195045471,0.47988152503967285,0.45832186937332153,-0.13133801519870758,0.999617338180542,0.33900973200798035,0.45879802107810974,0.1311674267053604,0.9992920160293579,0.45996180176734924,0.5899967551231384,-0.12856872379779816,0.9593814611434937,0.3470054864883423,0.576837956905365,0.15632781386375427,0.8621504902839661,0.453483521938324,0.6916276812553406,0.32356032729148865,0.920095682144165,0.38734501600265503,0.6866060495376587,0.5884906649589539,0.8692079782485962,0.46728113293647766,0.7062351703643799,0.3519037961959839,0.5763158202171326,0.4173189103603363,0.7018692493438721,0.618881344795227,0.7309557795524597,0.3807428181171417,0.7347380518913269,0.07081933319568634,0.8790766000747681,0.32555001974105835,0.7303241491317749,0.40283897519111633,0.8890166282653809,0
